@relation adult-modded

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
27,Private,198813,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,<=50K
48,Private,247895,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,>50K
41,State-gov,106900,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,60,>50K
31,Self-emp-not-inc,24504,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,<=50K
41,Local-gov,66118,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,<=50K
34,Private,56460,13,Never-married,Sales,Unmarried,White,Female,0,0,41,<=50K
47,Local-gov,183486,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
19,?,32477,10,Never-married,?,Own-child,White,Male,0,0,25,<=50K
41,Federal-gov,106982,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,>50K
37,Private,201141,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,37,<=50K
38,Private,342448,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
42,Local-gov,96524,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
24,Private,199005,9,Never-married,Other-service,Own-child,White,Male,0,0,25,<=50K
24,Private,403107,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,<=50K
70,Private,118902,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
49,Federal-gov,168232,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
49,Private,54772,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,>50K
48,?,175653,12,Divorced,?,Not-in-family,White,Female,14084,0,40,>50K
55,Private,195329,9,Widowed,Other-service,Not-in-family,White,Female,2202,0,35,<=50K
28,Private,60374,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,35,<=50K
41,Private,227644,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
22,Private,48988,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
49,Private,225456,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
34,Local-gov,241259,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,<=50K
32,Self-emp-not-inc,116508,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,>50K
25,Private,44861,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
48,Private,30289,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,<=50K
46,State-gov,107231,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,<=50K
70,State-gov,345339,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
24,Private,611029,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
26,Private,156848,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
24,Private,116788,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
36,Private,161547,13,Never-married,Sales,Unmarried,Black,Female,0,0,40,<=50K
49,Self-emp-inc,131826,15,Widowed,Prof-specialty,Unmarried,White,Male,99999,0,50,>50K
47,Federal-gov,31339,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
31,Private,242984,10,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
42,Self-emp-inc,120277,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
53,Federal-gov,174040,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,<=50K
19,Private,445728,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
34,Private,56460,13,Never-married,Sales,Unmarried,White,Female,0,0,41,<=50K
17,Private,182158,6,Never-married,Priv-house-serv,Own-child,White,Male,0,0,30,<=50K
47,Private,349151,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,>50K
27,Private,29261,12,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,<=50K
35,Private,199352,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,80,>50K
21,Private,39943,10,Never-married,Sales,Own-child,White,Female,0,0,20,<=50K
54,Private,174102,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
37,Private,176756,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1485,70,>50K
43,Local-gov,212490,11,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
41,Private,167106,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,0,35,>50K
62,Self-emp-not-inc,97950,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,6,<=50K
39,Private,75995,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,<=50K
35,Private,28572,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
30,Private,113453,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,<=50K
62,Private,138253,14,Never-married,Handlers-cleaners,Not-in-family,White,Male,4650,0,40,<=50K
26,Private,189238,5,Never-married,Other-service,Own-child,White,Female,0,0,38,<=50K
20,?,201680,10,Never-married,?,Own-child,White,Male,0,0,35,<=50K
53,Private,231472,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
35,Self-emp-not-inc,166416,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,<=50K
19,?,169758,10,Never-married,?,Own-child,White,Male,0,0,40,<=50K
53,Private,35459,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,>50K
68,Self-emp-inc,140852,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
65,Private,172510,10,Widowed,Prof-specialty,Not-in-family,White,Female,1848,0,20,<=50K
25,Self-emp-inc,158751,11,Never-married,Transport-moving,Unmarried,White,Male,0,0,55,<=50K
52,Private,374883,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,<=50K
17,Federal-gov,99893,7,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1602,40,<=50K
54,State-gov,198186,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,<=50K
39,Private,238415,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
36,Local-gov,224947,13,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,<=50K
30,Private,236543,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,>50K
18,Private,97963,9,Never-married,Other-service,Own-child,White,Female,0,0,30,<=50K
47,Private,139268,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
22,Local-gov,192812,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,<=50K
41,Self-emp-not-inc,143129,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
51,Private,171914,5,Widowed,Craft-repair,Not-in-family,White,Male,0,0,30,<=50K
30,Private,213722,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,>50K
32,Private,167990,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
43,Local-gov,35824,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
38,Private,185330,10,Never-married,Craft-repair,Own-child,White,Female,0,0,25,<=50K
44,Private,344060,13,Never-married,Prof-specialty,Not-in-family,White,Male,27828,0,40,>50K
27,Private,232801,6,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,40,<=50K
64,Private,265661,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
26,Private,184303,3,Married-spouse-absent,Priv-house-serv,Other-relative,White,Female,0,0,8,<=50K
39,Self-emp-not-inc,200863,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,<=50K
38,Private,208379,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,8,<=50K
35,Private,175232,9,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,40,<=50K
30,Federal-gov,321990,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,48,>50K
27,Private,307724,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
50,Private,178946,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
33,Private,121966,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
25,Private,124483,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,50,<=50K
33,Private,157568,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
64,State-gov,114650,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
27,Private,199998,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,32,<=50K
39,Local-gov,116666,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,4650,0,48,<=50K
36,Private,189382,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
51,Local-gov,349431,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,40,>50K
38,Private,342448,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
17,Private,340557,7,Never-married,Other-service,Own-child,White,Male,0,0,25,<=50K
20,Private,293297,10,Never-married,Other-service,Own-child,White,Male,0,0,35,<=50K
41,Private,271753,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
41,Private,173858,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
53,Private,264939,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
25,Private,155320,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,<=50K
64,State-gov,223830,5,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,<=50K
28,Federal-gov,72514,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,72,<=50K
24,Private,109667,14,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,<=50K
32,Private,152109,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,<=50K
47,Private,219632,2,Widowed,Machine-op-inspct,Unmarried,White,Male,0,0,40,<=50K
44,State-gov,691903,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,60,>50K
32,Private,344696,10,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,<=50K
43,Private,190786,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,>50K
60,?,188236,9,Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
52,Self-emp-not-inc,141820,6,Divorced,Other-service,Own-child,White,Female,0,0,27,<=50K
60,Private,123218,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
45,Federal-gov,109209,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,<=50K
61,Private,228287,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,<=50K
44,Private,190531,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,35,<=50K
44,Private,83508,15,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,99,<=50K
34,Local-gov,220066,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K
42,Private,256179,10,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,48,>50K
34,Self-emp-inc,513977,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,50,<=50K
23,Federal-gov,314525,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
53,Private,23686,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,1741,40,<=50K
22,Private,416356,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,<=50K
31,Private,243678,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
59,Private,264048,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,>50K
51,Self-emp-not-inc,220001,13,Divorced,Sales,Unmarried,White,Female,0,0,40,<=50K
50,Private,341797,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
24,Private,381895,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,<=50K
41,?,77937,8,Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
29,Private,490332,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,>50K
27,Private,386040,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
57,Private,79830,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
29,Self-emp-not-inc,151476,11,Never-married,Adm-clerical,Not-in-family,White,Female,2174,0,40,<=50K
24,Private,198349,7,Never-married,Sales,Own-child,White,Female,0,0,30,<=50K
57,Self-emp-not-inc,50990,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
18,Private,201554,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,15,<=50K
30,Private,316606,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
31,Private,117963,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,<=50K
29,Private,141350,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,<=50K
46,Private,169042,6,Never-married,Other-service,Not-in-family,White,Female,0,0,25,<=50K
34,?,146589,9,Never-married,?,Unmarried,Black,Female,0,0,40,<=50K
26,Private,55860,14,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,<=50K
60,Private,184242,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,20,<=50K
38,Private,273640,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,<=50K
27,Private,147340,9,Never-married,Other-service,Not-in-family,White,Female,0,0,50,>50K
32,Private,165949,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,<=50K
51,Private,136913,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
34,Self-emp-inc,154120,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
32,Private,193231,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
21,Private,221661,9,Never-married,Sales,Own-child,White,Female,0,0,35,<=50K
52,Private,165681,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
42,Private,126319,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,<=50K
49,Private,200949,6,Never-married,Other-service,Unmarried,White,Female,0,0,38,<=50K
41,Private,182567,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
18,Private,189487,10,Never-married,Sales,Own-child,White,Female,0,0,35,<=50K
61,Private,198231,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
62,Private,177028,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,<=50K
36,Federal-gov,210945,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,70,<=50K
50,State-gov,289207,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,45,>50K
55,Self-emp-inc,138594,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,>50K
35,Private,187415,3,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K
48,Private,287480,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
65,Self-emp-not-inc,144822,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
30,Private,143766,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
32,Private,182274,9,Separated,Other-service,Own-child,White,Female,0,0,37,<=50K
20,Private,164441,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,<=50K
31,Self-emp-not-inc,252752,9,Married-civ-spouse,Other-service,Wife,White,Female,0,2415,40,>50K
33,Private,347623,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,<=50K
47,Private,183522,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,>50K
73,?,144872,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,<=50K
27,Private,199314,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
33,Private,198003,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,>50K
45,Private,101452,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,>50K
21,Private,177420,10,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,40,<=50K
24,Private,329852,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
56,Self-emp-not-inc,19896,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,60,>50K
43,Private,212027,13,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,38,<=50K
21,Private,182823,13,Never-married,Sales,Own-child,White,Male,0,0,30,<=50K
19,Private,202673,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,<=50K
46,Private,67001,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
31,Private,43716,11,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,43,<=50K
29,Self-emp-not-inc,394356,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
63,Self-emp-not-inc,196994,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,<=50K
36,Private,143152,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,<=50K
24,Private,88126,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
20,Private,225395,4,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,60,<=50K
47,Private,169549,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
38,Private,104727,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
26,Private,252563,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
43,Private,342567,13,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,<=50K
48,Private,315423,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
47,Local-gov,171095,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,>50K
51,Private,673764,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
47,Self-emp-not-inc,84735,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,>50K
61,?,188172,16,Widowed,?,Not-in-family,White,Female,0,0,5,<=50K
43,Federal-gov,197069,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
52,Private,284129,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
44,Private,170924,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,>50K
39,Federal-gov,189632,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
63,Self-emp-inc,267101,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
21,Private,211013,5,Never-married,Other-service,Own-child,White,Female,0,0,50,<=50K
63,Private,264600,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,<=50K
47,Private,139268,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
34,Private,80058,15,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,<=50K
70,Private,174032,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
51,Local-gov,169182,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,<=50K
36,State-gov,291676,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,<=50K
39,Private,303677,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,15,<=50K
58,Private,96840,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,37,<=50K
33,Private,209768,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
26,Private,167761,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
41,Private,230020,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,<=50K
21,Private,34506,9,Separated,Other-service,Own-child,White,Female,0,0,35,<=50K
36,Private,282092,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,<=50K
20,Private,143062,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,<=50K
32,Private,53206,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,>50K
46,Local-gov,162566,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,50,<=50K
23,Federal-gov,163870,10,Never-married,Armed-Forces,Other-relative,White,Male,0,0,40,<=50K
31,Private,165503,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
38,Private,341943,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
33,Self-emp-not-inc,334744,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,>50K
41,Local-gov,180599,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
42,Self-emp-not-inc,54202,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
52,Private,224198,9,Divorced,Sales,Not-in-family,White,Female,0,0,48,<=50K
28,Private,242482,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
33,Self-emp-not-inc,234976,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,>50K
36,Self-emp-not-inc,122493,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,47,<=50K
51,Private,508891,9,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,40,<=50K
20,Private,151790,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,<=50K
45,Private,155093,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,38,<=50K
43,Private,104660,14,Widowed,Exec-managerial,Unmarried,White,Male,4934,0,40,>50K
28,State-gov,181776,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,70,<=50K
26,?,96130,9,Never-married,?,Not-in-family,White,Male,0,0,40,<=50K
25,State-gov,31350,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
45,Private,377622,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
57,?,123632,13,Never-married,?,Not-in-family,Black,Female,0,0,35,<=50K
29,Self-emp-not-inc,85572,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,5,<=50K
64,Self-emp-not-inc,134960,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,35,>50K
